"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"IBRD only","IBD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4868.31014677155","4827.11449976336","4802.78667784155","4864.10344657539","4915.81693825343","5041.11795866267","5228.8905832266","5415.2556573027","5449.42058423805","5589.4465879843","5839.27680188543","5984.86555814319","6180.38494004718","6468.97998827239","6896.27334700037","7317.68774898082","7840.24420766915","8457.78172818606","8843.17859237367","8984.57893870531","9575.26918912566","10065.1724454431","10460.8797205472","10891.1782056145","11289.1097426045","11656.1681211598","12077.4782090518","",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4302.66585035675","4260.53628380606","4231.15561193911","4271.28750851231","4304.50822186799","4402.01772095347","4554.32717615723","4698.73121474861","4722.45803418277","4829.76800064026","5026.6265428853","5140.26392959514","5289.56824286877","5520.3509068197","5883.07226781361","6219.20818083484","6636.20525067057","7124.70011611517","7423.92646857174","7533.90788886085","7992.72095099949","8363.85374818889","8664.49111641471","8997.10014390315","9304.22838061629","9574.77643930427","9881.3249800808","",
"IDA total","IDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998.98998200413","1979.48165240186","1956.75803409157","1938.18893012357","1925.70242152142","1943.08663268975","1988.5649724907","2001.76417358894","2018.66989723389","2035.3725683623","2071.04314387579","2106.89004419866","2129.06295570303","2197.04730976823","2382.57349063319","2470.52024961749","2577.37363085998","2685.06534689542","2757.0586381601","2827.37053212437","2922.73068849356","2981.58055173987","3052.81576693358","3155.72276095842","3261.91828522262","3319.29793206565","3364.07206229401","",
"IDA blend","IDB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2992.24890860103","2969.13707389955","2954.14841292337","2917.17162677006","2907.53495398499","2908.78875078559","2973.551575095","2958.82275046517","2967.87803769589","2967.37601976168","3015.84634485037","3040.48767555944","3062.50776500939","3171.59708671163","3594.09119139327","3705.90165519289","3868.55869732161","4005.99920904602","4064.75107129041","4164.17217384039","4283.47446853552","4370.81297943479","4459.11424241466","4585.75592849027","4738.12631091152","4818.18480197316","4822.69372275169","",
"Indonesia","IDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4625.3772597013","4859.92632306717","5088.86885787168","5331.06566273875","5642.40286544823","6012.81102693366","6387.01385748148","6591.19909453828","5645.57439683887","5611.21741579876","5805.808706435","5934.13704964754","6115.56787071506","6319.67041666311","6546.49432383401","6824.60631146103","7102.11454033631","7450.60215836214","7792.62993124944","8044.97033037879","8433.49735678452","8837.82012171405","9251.17553694602","9643.2748298101","10003.0890293448","10367.6952975884","10764.5479973228","",
"IDA only","IDX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.43479070024","1458.98421986025","1431.89613908727","1424.82546532681","1411.71372053595","1440.25972045878","1476.99461207926","1507.44270688103","1530.07070474138","1558.06285491356","1588.54324504821","1633.02472231739","1657.30889366005","1705.48470405409","1766.16955551061","1844.05864781689","1923.46404976445","2017.58932906567","2098.38203003258","2153.98468964107","2236.94192808579","2280.20515606901","2342.60288942902","2433.45177706151","2515.50776645125","2560.80587840809","2627.89638757542","",
"Isle of Man","IMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1754.85732984082","1737.61504297567","1796.53234951419","1845.14908066551","1930.11304679864","2036.79592888386","2149.36550383555","2194.90258962263","2288.04783902726","2445.75107851051","2495.04663284552","2570.42788703915","2623.33027850996","2783.00435524793","2955.20482377028","3178.82872375339","3419.93110735311","3698.77749042598","3786.63267681024","4049.8051147141","4404.69700530452","4635.879136587","4827.55965576551","5073.60548933442","5389.90438446372","5754.0645968093","6092.64809658276","",
"Not classified","INX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21453.2565317152","21741.8669981948","22315.9843665593","22802.6046236619","24020.2115511547","26199.7504138261","28023.1432698203","30598.3231465736","32854.746724159","35935.8467658179","38849.8884983738","40455.3185513234","42289.0798908424","42903.6906954887","44940.960725494","46613.5583275408","47879.0184523247","48937.5146623164","46062.6463288934","43487.4882191988","44030.4141487055","45179.8301512647","45097.0675166764","45722.5324057102","49327.3993232073","61543.2077715665","63301.1939388627","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11014.8835497083","12166.8330439799","12377.1462614159","12044.0670860338","11694.0393665602","11806.6847044587","12351.058497121","12292.7897472834","12314.7807297841","12337.0595228915","12847.1054309081","12965.3258284492","13829.9606104982","14843.6822278162","15308.4547866627","15616.2546585476","16211.4740638051","17338.1264807961","17187.2876265221","17162.0533627338","17942.8328426148","18192.1055960587","16625.9192212314","16383.2603498945","16924.2006778247","16500.9005123887","18497.6770080338","",
"Iraq","IRQ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11521.7305360535","4033.03106054422","5198.14868186293","6575.40253891491","6624.89226942445","6560.74195941463","7061.0355683001","8296.62274618878","10845.2369116237","12368.6427898568","12176.8146177274","12105.0247334334","10959.015806273","7134.57479914787","10710.5550384425","10895.4631525707","11703.4733210203","11575.2873771111","12217.4484631342","12299.4004613796","12717.5975271684","13261.6014514347","14625.9740102981","15078.1607562217","14696.6405774947","14928.8863956129","16086.9180587168","",
"Iceland","ISL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29116.0698726124","28716.187836592","27400.8338326375","27479.8857729219","28225.8603837292","28105.8874079043","29292.1915987342","30480.6503614371","32136.3767595735","33021.3299387037","34096.8358438119","34936.5112770652","34735.0257196478","35337.0515426308","37865.3758078382","39769.5021811038","40789.413633578","43488.9080413062","43336.255053899","40189.6328281014","38978.0056117875","39621.9356635285","39931.6093229716","41259.795921202","41701.1370921494","43048.1249676837","45630.937980276","",
"Israel","ISR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20520.4105012446","20814.9564095729","21668.2196138002","21968.4751155977","22997.030002801","23870.0126541468","24489.3359609783","24759.6019667777","25208.1114328526","25462.8748535625","26824.7051153215","26206.4363738654","25725.4673524689","25459.0837426006","26156.0406384087","26761.2304619564","27662.3457586937","28744.3565597032","29082.0688545181","28787.4986881339","29743.0058727916","30558.3912790325","30582.1537050861","31250.8020070636","31702.0835366295","32024.3527705394","32688.4081041526","",
"Italy","ITA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31141.9028555525","31599.1206761956","31841.1091489015","31550.2719115402","32222.360688622","33152.0409902736","33569.0629900554","34167.0952615886","34709.2728108162","35244.7565357214","36535.8187670132","37162.42333617","37199.3523731905","37090.4052236178","37434.1000868702","37604.360624075","38243.8063277255","38612.0116543642","37954.1606640052","35710.4200015019","36201.1615672134","36347.3424784176","35227.6248251817","34219.8327781897","33945.8438783585","34302.0374026544","34655.2627627333","",
"Jamaica","JAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7285.74723757208","7577.46351340633","7657.72788799509","8300.01697751628","8333.58154018808","8447.42858159407","8356.95689816575","8182.33585459882","7916.21744523323","7927.76515415608","7931.25868648387","7977.43563407515","8081.1183253905","8324.69374640074","8384.6101697865","8410.55745152552","8605.46006923613","8680.92090347008","8565.22862647495","8153.00192561391","7996.01948795873","8099.15557308659","8016.04318975377","8025.47136114805","8051.24402830602","8095.26186704479","8179.62033999721","",
"Jordan","JOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6283.25560361224","6069.13451253172","6812.14900395366","6751.22300777381","6754.88041433741","6895.20658717071","6825.00764567769","6881.67040147683","6950.13934818811","7062.43715513627","7234.9647509649","7483.64773095439","7775.79013418857","7935.33095261836","8399.12406451581","8799.58995597642","9158.94577148227","9493.47749794848","9714.78233696228","9749.14362822382","9472.76832624669","9214.20662405696","8964.2634312104","8756.71083942167","8622.18546801292","8491.05031104045","8389.60457395155","",
"Japan","JPN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30447.2450379353","31361.9304070846","31540.4017497621","31516.4707728364","31680.525049178","32425.2241919076","33345.8484753787","33624.6071519435","33154.8531853432","33010.9821955127","33871.8297762301","33927.5859327266","33888.7624043212","34333.1197190267","35078.2622979493","35658.1778676025","36141.606935105","36697.2986801581","36278.4491876112","34317.4897303598","35749.7566788784","35774.6967129559","36367.5970553161","37148.6027499704","37337.3174057788","37882.980624441","38282.5046733349","",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13050.4865030565","11542.5625044613","10938.390190229","9998.15435329834","8866.09227665711","8282.94719019249","8451.39881650503","8731.95012503732","8715.184513756","9036.15610172933","9951.56390556555","11314.2507721604","12422.5348401171","13532.2312002736","14728.6164133664","16014.3078566445","17541.3257707568","18885.2432361362","19272.2140104254","18996.0376810875","20096.9180664411","21277.7063708818","21987.1883427807","22972.8018749587","23586.0564564984","23522.2905211907","23446.5650635894","",
"Kenya","KEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2380.40977383278","2337.04564669724","2245.51935377086","2184.31243777308","2174.74191542153","2204.31061004959","2230.36786068321","2178.54857332336","2188.57151684665","2178.25215291145","2132.08521761612","2153.04887152323","2106.64989036262","2110.17732624494","2158.19031711071","2223.95101770507","2303.74841086948","2394.75151869125","2335.16842391389","2347.11357979164","2475.84353728418","2556.87091600941","2602.50386700285","2682.9763374729","2753.02692616296","2835.64366175991","2925.60091711188","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3474.66796869711","3149.93488616251","2681.33278066787","2266.16440368427","1811.64344792363","1696.36351535251","1789.85396596512","1938.83580964188","1949.83293080948","1991.30156576925","2074.50528735026","2164.26829541867","2144.1212497445","2270.92467714174","2401.26500386894","2370.16604504651","2417.57947078108","2599.20601763553","2790.93490017638","2837.03141885562","2790.17066394311","2920.6032099095","2869.83896203769","3120.542044125","3181.64216292265","3237.60293714448","3293.70099704994","",
"Cambodia","KHM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015.03100605502","1070.13082863755","1102.9199015634","1128.02042006194","1158.12474539836","1184.48274480819","1293.66159374289","1375.96898955266","1458.07818030064","1525.43801275412","1627.06586575225","1766.41779791937","1969.29117771877","2148.33268830403","2332.72684570598","2452.2781590927","2417.87628133189","2522.92682475402","2658.70924674351","2807.00705507884","2966.16402021674","3124.31929344274","3290.95245385442","3465.12556490306","",
"Kiribati","KIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1961.12071328827","1926.8476674441","1915.95933081171","1908.37244707789","1917.17120619205","1891.05150585296","1894.4176534352","1895.31819327136","1985.77210212032","1921.85153795834","2007.13048381504","1944.16915589965","1983.49726776064","1987.96840075852","1920.00439889773","1976.1603695261","1904.99136523018","1905.48125122897","1829.82943926839","1796.29807713857","1731.53862650466","1706.4809532381","1762.06034919905","1830.93779187788","1815.12881591823","1967.30151382002","1955.15532278892","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14326.2252441893","13957.2633111574","14431.7986657578","15263.8161308905","15874.8811945559","16585.3825647702","17366.4640151541","18363.8481303093","18047.43553117","18447.922997271","20173.2728103565","20990.5273960292","21231.9941406404","20176.7388387598","20614.6597919606","22127.6471339884","22254.3818312425","21959.3990512715","23086.4714259289","22145.4968121143","21412.201453108","21689.3038856002","21319.2349593295","22399.0922436491","23483.0123814268","24169.8597877612","24463.6176078459","",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11632.5985558147","12710.5997442147","13356.0292258218","14126.2535194184","15272.297435483","16566.4157034687","17655.5314536141","18526.581379357","17386.9868151211","19216.1414689039","20756.7798971433","21530.2633630352","22997.1871439252","23549.3664532734","24605.5348610405","25516.8241870414","26697.0326128912","28013.7044173449","28588.3721177634","28642.8379022063","30352.1048190303","31228.5106952266","31776.8970259681","32548.7155154884","33425.6895931418","34177.6544703221","34985.8493334671","",
"Kuwait","KWT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81017.1240899588","80453.9595855873","78426.9958813252","75940.3960450916","69981.5642595562","69920.1756780878","68472.8310932438","69392.7716866202","80462.6003189547","87555.1551783092","93469.543135341","96244.3367147652","96870.4278183535","93698.4616047025","81922.5371179812","75204.145116617","77459.5383056761","77618.000344705","74084.5214359763","70831.8277598363","68476.3250405689","68861.7920978832","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9548.33712342612","9756.44312618624","9879.6670120363","10107.6226897651","10402.2667931881","10324.4385771616","10498.8820743599","10872.6231979955","10938.3428050726","10775.4548412036","11014.0797455297","10906.0676138599","10773.8271121526","10818.6595225524","11334.2863291531","11689.1682268097","12173.1917734661","12725.1317357007","13069.4427126705","12656.4147367724","13259.4732546967","13704.6399393936","13933.1379840676","14166.4713158156","14160.7059639434","14038.9801097613","13844.3493344073","",
"Lao PDR","LAO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.03422632074","1731.96461912435","1778.6014998616","1834.49450777296","1935.15694479797","2023.60649694019","2117.86383744816","2218.93912569134","2264.76693953262","2388.26722966536","2485.02514224487","2586.56649521042","2698.44130427221","2819.89638844334","2954.19979036252","3114.99844472146","3328.34598025211","3520.74500468996","3732.00753346685","3946.86100192072","4218.78204416162","4495.15215046502","4794.10861126107","5115.59247848957","5436.48264275287","5755.05950521577","6073.2236945666","",
"Lebanon","LBN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7857.72417041175","10664.3486645754","10870.1597026433","11314.1347568304","11916.5137700637","12449.3563384064","12928.7069894179","12544.3732877766","12906.2386366344","12673.9922384892","12531.822280741","12534.6435519624","12363.0170379907","12145.5657868382","12325.0582033095","12269.3209716692","12243.7880937944","13293.1284153697","14597.6257552497","15788.407323114","16451.7598336606","15693.6872834493","15057.2870260009","14400.6408049367","13831.3752293893","13352.7133932764","13267.8856986827","",
"Liberia","LBR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875.189580238138","764.160812045377","505.255526313284","342.45161166352","266.244039648705","247.436539505433","262.527032801806","503.127940482913","605.655547692598","687.86686449681","838.698939593096","832.412772414244","843.506199580022","579.137972857064","583.054879495738","597.8870313949","624.045492325395","656.871761987963","674.984836775238","683.061442184947","699.653721510599","734.326273753035","771.905426241558","818.589390755607","804.719886747093","785.246886654737","753.557379048622","",
"Libya","LBY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21470.7114363087","21921.5520185953","21199.3830801766","20665.839553879","22987.9123297987","23639.7247386653","26044.501407613","27318.9952721523","28621.6268991361","28983.5172282465","28435.1842229499","29630.2221484622","11192.7906388431","","","","","","",
"St. Lucia","LCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9566.82417581123","9467.88432474562","10100.9166316672","10016.4552634971","10058.3046937634","10103.9918902708","10260.0094798741","10034.455224304","10527.8290296035","10670.6595588638","10527.168103403","10032.1390183152","9981.62424943272","10372.4643201714","11077.8740017298","10925.1863956412","11552.2328069836","11649.6184031617","12113.8417972487","11890.3913578791","11798.4257915794","12112.4001267958","11963.4178092857","11927.2638254812","11768.7070504899","11954.3612196906","12010.5015102961","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9677.94227056191","9895.69992387577","10048.9622347712","10288.3046239169","10591.9881998893","10548.6721767877","10742.6315721509","11138.1729155694","11227.7563309648","11075.8463999783","11326.5900500586","11242.0170092658","11120.9301603088","11181.1500585609","11726.7214831387","12089.8027974495","12584.4330639074","13135.6307993806","13479.3327838014","13061.6054661976","13670.4265288064","14120.7740564436","14367.9943385434","14614.2659779872","14614.0009458911","14502.5719441842","14314.9480629372","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1315.28816671167","1301.74632966159","1281.2812598624","1256.6183190768","1254.72498536401","1286.41062568929","1324.82138466604","1355.22133336957","1377.22469522621","1404.4569828419","1434.94647895951","1476.69972700579","1492.80760575387","1539.50868192624","1600.68250532878","1688.29078063801","1779.40875835803","1891.35392782282","1979.75059531344","2035.51412258349","2112.27570254186","2145.45235612976","2194.62948609589","2275.42790930385","2348.86129980582","2382.36734430748","2431.33118246064","",
"Low income","LIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1148.86569605401","1123.53669560675","1058.32269832421","1036.52576256435","1026.54043040409","1037.11410770615","1070.50331605766","1080.06738377938","1083.31040248512","1091.13608160865","1086.73504972033","1109.27554584727","1101.70539861066","1107.09730350287","1138.84224933121","1177.05909932118","1205.34744635801","1251.02044155969","1282.56784224344","1317.74787791042","1366.32871271833","1408.21322194646","1426.44480256679","1472.58005253019","1521.83350622752","1552.27529765547","1577.60917213531","",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3612.33804475939","3733.2827625854","3853.387103995","4076.09234882456","4263.97314427042","4461.81802830691","4599.85507460989","4866.84220696375","5069.66114820111","5259.81340165395","5541.9089663467","5418.43794370114","5590.03624077452","5874.01854998867","6143.59195864135","6476.2392055363","6921.24498557397","7339.19605632306","7723.23816314378","7945.07071603709","8529.57026066714","9193.35823543078","9980.02157003863","10238.7088125126","10650.3886307795","11061.8435849116","11417.2564579237","",
"Lower middle income","LMC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.51277999881","2757.32826501126","2772.94656426053","2775.64206288644","2812.53726882514","2898.13112724404","3011.91661229432","3072.81908377915","3045.13003563494","3136.51835978723","3218.5559251644","3299.69468272549","3367.03254941409","3520.74354467874","3743.24221856543","3938.5810431126","4170.75779397613","4430.61307948068","4572.43457134949","4734.76596186563","5008.52620899192","5197.03178703582","5379.84812902717","5594.06002647829","5829.95551258702","6069.86283525465","6306.05090723322","",
"Low & middle income","LMY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4214.20395475382","4177.43083372468","4143.5118136879","4180.30208634255","4208.61686713024","4299.5508141523","4446.15331527351","4583.77087981842","4602.74407783884","4708.29552776484","4900.88829825127","5014.56265700851","5163.36691032933","5391.57255525888","5749.35204526915","6082.50515039625","6492.91309365972","6975.1297325471","7270.64688360461","7381.06500663282","7836.62399864973","8202.15078408453","8501.64301023725","8833.95165154221","9139.31969017828","9407.11396673359","9713.04028217588","",
"Lesotho","LSO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1379.39989910199","1447.89325487827","1518.32764731787","1540.89327399874","1602.9686268051","1628.36473472545","1694.57346492472","1734.83385912718","1741.45900932785","1731.56698298884","1781.18361392776","1827.7441237011","1825.14440571819","1892.66199145186","1909.13494279707","1959.28389794896","2025.41713234109","2105.49711454874","2227.57168810688","2253.83385577082","2365.68346109084","2500.0148712682","2617.30209705878","2631.00482305905","2677.19807805197","2708.1485390433","2736.3548946839","",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5162.03648758822","5113.22822067393","5006.00967804562","5100.15690205469","5196.7843170558","5395.165108296","5584.70096010799","5805.16984597329","5865.31483758524","6079.16618440919","6457.87536903217","6737.83880874572","7086.9515239727","7529.71672588207","8084.02992065357","8642.06344704905","9378.65976157441","10263.6950175513","10893.4577127855","11146.3063008009","11945.9875711353","12708.202441008","13353.7157032698","13993.5529476192","14574.4809875713","15068.4960986634","15588.0805876256","",
"Lithuania","LTU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9357.36215365654","9914.35973449651","10816.0909783377","11708.2599135826","11657.8313121337","12189.9621789095","13092.7297971208","14090.5578240276","15702.5319918137","16920.0081736565","18526.7326696155","20219.1157060614","22729.2136062761","23567.7027097214","20300.5037488854","21070.6343301646","22854.33217107","24049.353977837","25143.9151132396","26258.2100974103","27045.713019289","28033.8739289417","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57618.0207016709","61765.601039162","62059.6531074295","63804.2857630107","65346.1992438609","65357.5042711999","65369.095826958","68240.7036536885","71471.0566928086","76492.3882500899","81689.8164014783","82766.9890403592","85032.7118799011","85374.3398319662","87209.8193983459","88610.2898686036","91724.1824854209","97864.1951009914","94900.3467241975","89098.7342435384","91743.2938905974","92005.0168361444","89505.1589621295","90656.3804221873","93655.3341630648","94088.5922250508","94920.9587222948","",
"Latvia","LVA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8283.84793487863","8575.31375118703","9438.48548067544","10149.2915258882","10500.2176436455","11175.1532940971","12051.8620617073","13058.753036389","14297.1989429043","15658.9072585605","17522.2676891768","19786.2214213667","21939.0743549416","21384.3134623671","18609.3328365261","18251.9532813473","19773.3837201521","20827.9116046572","21563.7214275874","22172.2535081352","23018.8161056707","23744.2642185848","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40365.5142473281","40680.2751342747","44984.8020695921","46310.0845709979","47306.9052089129","47887.0848660401","46731.6986971202","45673.2363645096","42705.59117201","40825.0976620196","42225.4226675701","42443.1315152077","45126.6144017633","49153.5622190928","60810.4753999741","64199.3927150342","71159.9982756337","79743.3263622224","80762.4791773805","80121.3466606599","98184.3783740954","116752.211556318","124568.810404677","135318.913321434","130755.115536779","100444.559116062","97751.7879777327","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3912.00572444531","4118.02292754559","3960.06610920777","3863.40785892617","4203.00594043673","3915.21761482867","4337.14326589323","4212.62151128949","4460.46967469518","4453.46660083974","4483.80840635475","4754.19233348353","4843.98989187513","5071.71729952611","5252.30109693447","5361.66283419226","5700.92332732755","5834.01224051593","6106.84544477839","6287.87064386865","6443.25361319481","6688.40260633548","6791.3351346285","6995.93818558948","7078.88148932392","7296.93440143191","7285.90832106945","",
"Monaco","MCO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2605.43173610128","2457.22392959431","2506.95074792762","2343.88795443004","2268.49903450595","2321.02779552393","2468.12371052615","2666.80599154505","2850.83168356425","3069.37900853074","3307.62033414767","3476.03340968826","3588.62131768509","3875.90436411118","3647.9522995366","3910.86053324527","4179.21480881512","4150.50476317762","4541.86822214577","4762.78087267429","4746.78491111423","4944.39969340973","",
"Madagascar","MDG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.15890049926","1504.21513243242","1477.69772408654","1464.14896552968","1419.30976241928","1399.81077049851","1385.94494233309","1392.54522486438","1402.25611901404","1422.09630289658","1444.02942941694","1484.40778157891","1257.29355305791","1339.25633149499","1368.18158492365","1389.50091191832","1417.27858258664","1462.85832281912","1523.01987327079","1421.18847235777","1385.68507168039","1367.54308214295","1370.95027466491","1364.34590907905","1372.02096103812","1377.16821260684","1396.66961542134","",
